box_score_id,set,is_europe,24Clock,gameClock,homeScore,quarter,visitorScore
FCA26BE9-F70E-4EE5-A18B-A578833C8888,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
FD956187-A233-4487-A5A1-B0787EA7957F,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
0123B1A3-9388-4F50-9EDF-74F672CA8DA8,test,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
01D0505F-490B-42BC-A1C6-217541140905,test,False,"[[241, 31], [275, 55]]","[[242, 5], [320, 32]]","[[317, 5], [389, 58]]","[[276, 31], [308, 56]]","[[170, 5], [239, 56]]"
02C827D9-62F1-40C2-8EF3-B65BF5C6A91B,validation,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
02F454F0-8FE8-4F4C-86BB-A9EA05B7A23D,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
0359F256-B0FB-485C-ADA8-DDC4686EDB6C,test,False,"[[240, 56], [278, 82]]","[[243, 24], [302, 56]]","[[320, 30], [395, 85]]","[[280, 58], [309, 82]]","[[169, 30], [240, 87]]"
03EF8ED9-0E0E-413D-85C7-C90166FBEC32,test,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
04DE005B-B7FC-4242-8B97-55823F97CE8C,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
0540444E-85F1-4F1C-A7B0-8D3DD5975F04,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
05605A92-742C-42B9-A147-F0E41B64B865,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
057C13F2-D113-4070-B288-7A5DF2D1E25E,train,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
08A17A06-EE15-4CC1-9FE2-4D88B9004229,validation,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
08B58CB5-CC15-4BD6-9E95-6B47584CA716,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
0B0DD6EC-6AF5-45AC-9055-56D24CA8171E,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
0CE2F696-0E84-4E76-8446-7AED2C497A4A,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
0CFB731C-269E-4EAD-9CE8-0BCC255DF8BC,validation,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
0D2732A4-E93F-4784-8B8C-E520AA3A3FB3,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
0D43BD4C-1A1F-498A-B9E4-73846F339CF6,test,False,"[[241, 31], [275, 55]]","[[242, 5], [320, 32]]","[[317, 5], [389, 58]]","[[276, 31], [308, 56]]","[[170, 5], [239, 56]]"
0E37A74E-AE5C-4C32-BF25-8B7BEE16801D,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
0E5CCE86-D166-4D6C-99AB-72E4711E8B80,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
0F44511C-9835-4054-B989-D2ADF8F73DF6,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
10B91E54-31A1-443B-96AB-D2916339B935,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
11012D5A-5C48-4F7F-8D6A-7E4DB99CB856,test,False,"[[241, 31], [275, 55]]","[[242, 5], [320, 32]]","[[317, 5], [389, 58]]","[[276, 31], [308, 56]]","[[170, 5], [239, 56]]"
11B1D096-16F2-43A1-AC37-61F1C149EA00,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
11EBDCD6-912C-4196-B0F4-944A904B336E,test,False,"[[249, 57], [281, 81]]","[[247, 30], [323, 63]]","[[323, 30], [399, 89]]","[[280, 57], [322, 81]]","[[174, 30], [244, 89]]"
12289E3D-FA43-4C3D-A58F-242BCE9382F4,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
134D6F06-E114-47D5-99B0-3F838FB384DA,test,False,"[[240, 56], [278, 82]]","[[243, 24], [302, 56]]","[[320, 30], [395, 85]]","[[280, 58], [309, 82]]","[[169, 30], [240, 87]]"
1372D3DD-9D73-4365-B116-C576474A1D3F,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
1453FB6E-C60C-43A8-9856-FEBB8EFEEA74,test,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
1459103D-A579-48DC-AFF9-88CA0AC16FB8,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
14DEAFFA-1DFD-4F19-98FD-AD590ADA85CA,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
14DFA4AF-AB61-4CF0-A853-F91D7FDA3D71,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
15ADFA1C-4860-4F68-9A7E-C5A581184FE3,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
199E43A9-2B8E-4D2E-AEEE-6F5C59A49106,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
1AA2F7FD-2CF5-4704-8729-33A1B28EDAA0,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
1ACB5BC9-C8DA-4837-84F8-BE84475B53E5,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
1BE618D5-6127-4DB4-8420-BB0F6754ED87,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
1CEE4BBC-3FF0-4D80-8083-2123F948E5A0,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
1E488666-F4B6-4CA4-A643-4D11199371E6,validation,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
1F0BFFE6-21B0-4670-B567-45187D24B806,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
208AE5AD-FE33-408D-BCE8-84F4BB596B83,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
22C3F8BF-672B-42C5-B878-C3ECDCA89792,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
23B6C7A5-28F8-4BDD-809A-EC4B4C6EE7ED,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
23F98EE0-C590-4659-8BDF-1E2A79390F38,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
244FEDCB-BC22-4492-8113-7CBE3CDF2BDA,test,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
2617EC07-6392-41D4-B551-C1C4BDF1F80C,test,False,"[[240, 56], [278, 82]]","[[243, 24], [302, 56]]","[[320, 30], [395, 85]]","[[280, 58], [309, 82]]","[[169, 30], [240, 87]]"
269625C3-BD62-4293-9551-03355F4CF0C5,test,False,"[[241, 31], [275, 55]]","[[242, 5], [320, 32]]","[[317, 5], [389, 58]]","[[276, 31], [308, 56]]","[[170, 5], [239, 56]]"
28201221-9D4B-4FDC-A800-76F2AA37F528,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
2C75B443-301D-4773-AB65-AF0052CA451D,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
2D17AE81-B0AD-4FDF-B1EF-76C76982CE9F,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
2E2C4C49-A069-43F5-9253-DD252188359F,train,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
2F4A98EC-5C44-4170-B799-7E25125B79D6,train,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
30220425-E37A-4E85-9959-7AD74919EB83,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
31CCE39E-E25C-4AB4-8A76-F6D72F596D8F,test,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
324056DC-5971-42BB-8B06-F6E91852D144,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
325654CC-FBA6-431B-B21F-1A742E6A68AB,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
326B28BF-DDE4-42C0-A098-DC1A7C9B2416,train,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
33752DD1-610A-491A-A180-EE7C54B19E9B,validation,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
33DC30CB-4615-4531-BF4B-DED58F99C5F3,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
342A4AC0-A939-4713-9204-E09D2D409465,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
3497BB41-8BE2-4B27-BB75-8589D0600B6A,validation,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
3497E1A9-3B4B-47F8-92DC-E12D26C92D55,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
34B9ABF9-B58C-40F3-B60E-BB784EE763D4,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
34E52079-F518-4C6E-A74B-4BFE2ACEFF92,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
37881123-2935-403B-91A7-59C3FEF5A94F,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
381112F8-25B9-4011-A5E6-33152B95F5F9,validation,False,"[[879, 21], [920, 54]]","[[784, 20], [867, 54]]","[[648, 7], [725, 48]]","[[729, 20], [778, 54]]","[[288, 5], [365, 46]]"
38689A57-81E2-4947-85FA-6EBDBAC31B7C,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
3AF09165-693F-4A42-A350-B09CFD40F6A3,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
3BC65255-3B43-4520-AB9C-A9881AC186AE,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
3C978E9D-D66B-4095-83D9-4578DD2D8FC8,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
3DD9B0CB-AB0B-44F0-97AD-D5E1121F99F4,test,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
3E6B258E-93B6-40AE-AA11-F28CAF0A8399,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
3FC526AE-B6A5-44EC-9B53-F02FC08CA5B2,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
41ECFA4F-D138-464A-90D1-6A31FBE8C7D4,test,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
43001B5D-CE8A-4202-B49B-236F4373795F,test,False,"[[240, 56], [278, 82]]","[[243, 24], [302, 56]]","[[320, 30], [395, 85]]","[[280, 58], [309, 82]]","[[169, 30], [240, 87]]"
44719D95-E09A-4CBE-956C-BB05C2D1761B,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
4509C471-9B0A-4C3D-8242-1266D27799AD,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
4587E3DF-9D51-4C1A-942D-7AE23599A129,test,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
469DDE97-58F9-41C4-B3AA-34CE2781EF89,train,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
4A808DAE-4303-422A-A9F4-F7CD6CD17F07,validation,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
4B5EE41B-B229-4095-847B-AA6786966C92,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
4BF725C9-0D10-4FA9-B245-6753FEFD12AA,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
4F757B54-4038-4378-9911-21ACFC235336,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
509B4473-26BD-4464-B467-7995B4661B95,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
510F48DC-2163-4AA1-9B2D-7E57FE09E370,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
51E79E9A-0599-41FD-9621-43139C162FE0,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
51ED1FDA-E643-4872-89B0-2AB5567CEC25,test,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
5295CFD2-005C-4EB9-A888-73F5DBE1A4D5,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
52A7FD46-CCFA-457A-83F4-0B2E0BD67AE1,train,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
54479010-F908-4663-8706-6DEB665704CA,test,False,"[[239, 56], [277, 82]]","[[242, 24], [301, 56]]","[[319, 30], [394, 85]]","[[279, 58], [308, 82]]","[[168, 30], [239, 87]]"
54951D43-BCC3-495D-A206-B5793EEBA617,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
549551B6-B200-4D4A-9EEF-B9DF8AB0A41E,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5641FBEE-7F0E-408A-B63F-0854F6E444BD,validation,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
574F0158-5FF1-4A18-B8BC-F35C48694598,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
59631F1C-A82C-47E6-A151-A45A511AEB8B,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5A02055B-68D7-4DF2-A8BE-829367614511,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5B2A8EB9-AE0D-44BD-B009-B8B321AE0177,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5B826193-6BB3-49A5-8D1F-8B12ACDF59BF,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5C1E8B56-EFAD-4895-9042-DAE57F525693,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
5C2A5B83-0CC7-489C-8DEE-B5C795D03318,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5E4ED67F-D7E9-4350-A2BF-2700FC0AC0C9,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
5F8F4699-6DBF-4548-972B-A9D4B633209B,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
600319E7-65A4-4691-940A-DCBD17F8BAE2,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
6032C2D7-0E49-4168-AAA9-42303228BDF5,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
6093E275-ADA6-41A9-A3DF-AAFFFD0C1C92,train,False,"[[879, 21], [920, 54]]","[[784, 20], [867, 54]]","[[648, 7], [725, 48]]","[[729, 20], [778, 54]]","[[288, 5], [365, 46]]"
613CEA2D-9DE1-40DB-81CF-39D67B107F14,test,False,"[[250, 57], [282, 81]]","[[248, 30], [324, 63]]","[[324, 30], [400, 89]]","[[281, 57], [323, 81]]","[[175, 30], [245, 89]]"
61C0DD83-CD64-4C37-8B7E-6F95C6971B50,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
6449CD1B-CF32-4B50-BB39-91BE57CDA1B6,train,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
6895524E-9F61-4342-BEB0-844DE49FCFBF,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
68E7715E-5D44-445A-8BBF-B114F5BF41D8,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
69471307-A5A3-487E-9902-858519FDF2E9,test,False,"[[241, 30], [275, 54]]","[[242, 4], [320, 31]]","[[317, 4], [389, 57]]","[[276, 30], [308, 55]]","[[170, 4], [239, 55]]"
6988F24B-523B-4013-9F73-9AA7CE1A0492,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
6A2C9592-44EA-4A49-90BD-CE247287F928,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
6BD6D0F5-E8CF-4163-8683-6DFDA46DFFAA,train,False,"[[872, 7], [921, 46]]","[[788, 11], [865, 48]]","[[650, 3], [721, 43]]","[[727, 3], [782, 52]]","[[293, 1], [361, 42]]"
6E1EF79F-E505-4281-B8DA-45EC51927B6A,train,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
6E45ABA1-40CE-4762-8A4E-23F2BE8D1055,test,False,"[[240, 56], [278, 82]]","[[243, 24], [302, 56]]","[[320, 30], [395, 85]]","[[280, 58], [309, 82]]","[[169, 30], [240, 87]]"
6EBE7F01-E770-46A0-BF86-CF5E1481C270,test,False,"[[241, 31], [275, 55]]","[[242, 5], [320, 32]]","[[317, 5], [389, 58]]","[[276, 31], [308, 56]]","[[170, 5], [239, 56]]"
6ED782EE-41A8-4972-9162-8219FEEC7F5F,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
7050C8E0-DB3E-43A5-9420-4AE63E5489FE,test,False,"[[240, 57], [278, 83]]","[[243, 25], [302, 57]]","[[320, 31], [395, 86]]","[[280, 59], [309, 83]]","[[169, 31], [240, 88]]"
707F4D0F-78DB-499A-AD91-BD5B8D6B6EE9,test,False,"[[239, 56], [277, 82]]","[[242, 24], [301, 56]]","[[319, 30], [394, 85]]","[[279, 58], [308, 82]]","[[168, 30], [239, 87]]"
70E44B7F-ED54-4C7E-AF51-C012D47B69C6,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
718AB607-024D-4C26-805F-54B105F5C437,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
766111EA-7FFA-4B2F-8616-79B5CEDFEF92,train,False,"[[661, 7], [715, 50]]","[[556, 6], [645, 50]]","[[405, 7], [481, 50]]","[[485, 6], [549, 49]]","[[111, 7], [187, 50]]"
76ED4207-5E06-4A68-B0D3-3161F59C35D2,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
7712B05D-0C90-4303-9F06-A2D827648935,validation,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
774DAC48-A9E5-4F2B-8561-30A4068A4843,train,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
7870F0F6-D185-43D1-B0FF-FD160AC0A5CE,test,False,"[[798, 12], [844, 57]]","[[722, 12], [797, 57]]","[[603, 8], [660, 59]]","[[664, 12], [720, 58]]","[[276, 8], [332, 63]]"
